Teaching computers to describe images as people would,https://blogs.microsoft.com/ai/teaching-computers-to-describe-images-as-people-would/
"Decades of computer vision research, one ‘Swiss Army knife’",https://blogs.microsoft.com/ai/decades-of-computer-vision-research-one-swiss-army-knife/
Project Malmo: Using Minecraft to build more intelligent technology,https://blogs.microsoft.com/ai/project-malmo-using-minecraft-build-intelligent-technology/
How Microsoft and Novartis created Assess MS,https://blogs.microsoft.com/ai/how-microsoft-and-novartis-created-assess-ms/
"Microsoft releases CNTK, its open source deep learning toolkit, on GitHub",https://blogs.microsoft.com/ai/microsoft-releases-cntk-its-open-source-deep-learning-toolkit-on-github/
Molecular biology meets computer science tools in new system for CRISPR,https://blogs.microsoft.com/ai/molecular-biology-meets-computer-science-tools-in-new-system-for-crispr/
Microsoft researchers win ImageNet computer vision challenge,https://blogs.microsoft.com/ai/microsoft-researchers-win-imagenet-computer-vision-challenge/
The quest to create technology that understands speech as well as a human,https://blogs.microsoft.com/ai/the-quest-to-create-technology-that-understands-speech-as-well-as-a-human/
System trains machines to look at images the way people do – and answer questions about them,https://blogs.microsoft.com/ai/system-trains-machines-to-look-at-images-the-way-people-do-and-answer-questions-about-them/
"How Triple Handshake, Freak and Logjam discoveries contributed to a broader effort to safeguard the Internet",https://blogs.microsoft.com/ai/how-triple-handshake-freak-and-logjam-discoveries-contributed-to-a-broader-effort-to-safeguard-the-internet/
Microsoft releases ‘Future Visions’ anthology of science fiction inspired by science,https://blogs.microsoft.com/ai/microsoft-releases-future-visions-anthology-of-science-fiction-inspired-by-science/
"With quantum computing simulator, Microsoft offers a sneak peek into future of computing",https://blogs.microsoft.com/ai/with-quantum-computing-simulator-microsoft-offers-a-sneak-peek-into-future-of-computing/
"Microsoft Hyperlapse Pro for Mac arrives: Video processing app creates smooth, stable time lapse videos",https://blogs.microsoft.com/ai/microsoft-hyperlapse-pro-for-mac-arrives-video-processing-app-creates-smooth-stable-time-lapse-videos/
Happy? Sad? Angry? This Microsoft tool recognizes emotions in pictures,https://blogs.microsoft.com/ai/happy-sad-angry-this-microsoft-tool-recognizes-emotions-in-pictures/
"Helping wildlife conservation, one ultra-low power processor at a time",https://blogs.microsoft.com/ai/helping-wildlife-conservation-one-ultra-low-power-processor-at-a-time/
How a Red Bull Air Race pilot is helping solve future robot navigation challenges,https://blogs.microsoft.com/ai/how-a-red-bull-air-race-pilot-is-helping-solve-future-robot-navigation-challenges/
A laptop battery system that knows your habits and lasts a lot longer,https://blogs.microsoft.com/ai/a-laptop-battery-system-that-knows-your-habits-and-lasts-a-lot-longer/
How research supports collaboration in the new Office,https://blogs.microsoft.com/ai/how-research-supports-collaboration-in-office-2016-and-365/
Intimidation factor zero: A coding curriculum for beginners and their teachers,https://blogs.microsoft.com/ai/intimidation-factor-zero-a-coding-curriculum-for-beginners-and-their-teachers/
Chris Bishop begins role as new director of Microsoft Research Cambridge,https://blogs.microsoft.com/ai/chris-bishop-begins-role-as-new-director-of-microsoft-research-cambridge/
New app creates stylized story compilations from your photos,https://blogs.microsoft.com/ai/new-app-creates-stylized-story-compilations-from-your-photos/
How’s the weather? Using artificial intelligence for better answers,https://blogs.microsoft.com/ai/hows-the-weather-using-artificial-intelligence-for-better-answers/
Privacy and accuracy: How Cynthia Dwork is making data analysis better,https://blogs.microsoft.com/ai/privacy-and-accuracy-how-cynthia-dwork-is-making-data-analysis-better/
The next evolution of machine learning: Machine teaching,https://blogs.microsoft.com/ai/the-next-evolution-of-machine-learning-machine-teaching/
"The future of artificial intelligence: Myths, realities and aspirations",https://blogs.microsoft.com/ai/the-future-of-artificial-intelligence-myths-realities-and-aspirations/
The Next at Microsoft Podcast Ep. 5 – The World of Wearables,https://blogs.microsoft.com/ai/the-next-at-microsoft-podcast-ep-5-the-world-of-wearables/
The high-tech research behind making Halo 5: Guardians multiplayer better for gamers,https://blogs.microsoft.com/ai/the-high-tech-research-behind-making-halo-5-guardians-multiplayer-better-for-gamers/
The Next at Microsoft Podcast Ep. 4 – Using Big Data to Predict the Future,https://blogs.microsoft.com/ai/the-next-at-microsoft-podcast-ep-4-using-big-data-to-predict-the-future/
"Project Premonition aims to use mosquitoes, drones, cloud computing to prevent disease outbreaks",https://blogs.microsoft.com/ai/project-premonition-mosquitoes-drones-cloud-computing/
"Conducting with Kinect, a world premiere",https://blogs.microsoft.com/ai/conducting-with-kinect-a-world-premiere/
"Picture this: Microsoft Research project can interpret, caption photos",https://blogs.microsoft.com/ai/picture-this-microsoft-research-project-can-interpret-caption-photos/
Always Encrypted: SQL Server 2016 includes new advances that keep data safer,https://blogs.microsoft.com/ai/always-encrypted-sql-server-2016-includes-new-advances-that-keeps-data-safer/
A lockbox in the cloud: Microsoft research project reveals new method for keeping data private,https://blogs.microsoft.com/ai/a-lockbox-in-the-cloud-microsoft-research-project-reveals-new-method-for-keeping-data-private/
Microsoft technology helps Red Bull Air Race pilot in race against time,https://blogs.microsoft.com/ai/microsoft-technology-helps-red-bull-air-race-pilot-in-race-against-time/
Smooth and speedy: Introducing Microsoft Hyperlapse,https://blogs.microsoft.com/ai/smooth-and-speedy-introducing-microsoft-hyperlapse/
Microsoft’s Project Oxford helps developers build more intelligent apps,https://blogs.microsoft.com/ai/microsofts-project-oxford-helps-developers-build-more-intelligent-apps/
"All hands, no keyboard: New technology can track detailed hand motion",https://blogs.microsoft.com/ai/all-hands-no-keyboard-new-technology-can-track-detailed-hand-motion/
"Skype Translator: For these engineers, it’s personal",https://blogs.microsoft.com/ai/skype-translator-for-these-engineers-its-personal/
The Next at Microsoft Podcast Ep. 3 — Fun and Games With a Mad Man,https://blogs.microsoft.com/ai/the-next-at-microsoft-podcast-ep-3-fun-and-games-with-a-mad-man/
Meet four people helping to design the future of Microsoft,https://blogs.microsoft.com/ai/meet-four-people-helping-to-design-the-future-of-microsoft/
The Next at Microsoft Podcast Ep. 2 — Philosophy of Design,https://blogs.microsoft.com/ai/the-next-at-microsoft-podcast-ep-2-philosophy-of-design/
National Geographic’s Stephen Alvarez is taking smartphone photography to the next level,https://blogs.microsoft.com/ai/national-geographics-stephen-alvarez-is-taking-smartphone-photography-to-the-next-level/
Turn ordinary photos into panoramas with Image Composite Editor updates from Microsoft,https://blogs.microsoft.com/ai/turn-ordinary-photos-into-panorams-with-image-composite-editor-updates-from-microsoft/
The smartest AI in the universe is more human than you think,https://blogs.microsoft.com/ai/smartest-ai-universe-human-think/
Developer Rudy Huyn brings apps to the people,https://blogs.microsoft.com/ai/developer-rudy-huyn-brings-apps-people/
The Next at Microsoft Podcast Ep. 1 – Tech with Takei,https://blogs.microsoft.com/ai/next-microsoft-podcast-ep-1-tech-takei/
"A holiday feast for the senses, courtesy of Refik Anadol and Microsoft Kinect",https://blogs.microsoft.com/ai/holiday-feast-senses-courtesy-refik-anadol-microsoft-kinect/
Microsoft Xim update broadcasts photo sharing from small screens to big,https://blogs.microsoft.com/ai/microsoft-xim-update-broadcasts-photo-sharing-small-screens-big/
Creating tools and algorithms that unlock the power of living cells,https://blogs.microsoft.com/ai/creating-tools-software-algorithms-unlock-power-living-cells/
Snapping photos of the future with Computer Graphics Artist Brian Townsend,https://blogs.microsoft.com/ai/snapping-photos-future-computer-graphics-artist-brian-townsend/
NFL sportscaster Daniel Jeremiah is a new breed of data-powered pundit,https://blogs.microsoft.com/ai/nfl-sportscaster-daniel-jeremiah-new-breed-data-powered-pundit/
Pilot program helps people with sight loss navigate cities like never before,https://blogs.microsoft.com/ai/pilot-program-helps-people-sight-loss-navigate-cities-like-never/
"Distinguished Engineer Laura Butler is the brilliant, mischievous mind behind some of Microsoft’s most iconic products",https://blogs.microsoft.com/ai/distinguished-engineer-laura-butler-brilliant-mischievous-mind-behind-microsofts-iconic-products/
Inside Microsoft’s futuristic Applied Sciences lab with Distinguished Scientist Stevie Bathiche,https://blogs.microsoft.com/ai/inside-microsofts-futuristic-applied-sciences-lab-distinguished-scientist-stevie-bathiche/
It’s Aliiiive! RoomAlive lights up haunted room for Halloween,https://blogs.microsoft.com/ai/roomalive-lights-up-haunted-room-for-halloween/
"Microsoft Band, the first wearable powered by Microsoft Health, keeps fitness and productivity insights a glance away",https://blogs.microsoft.com/ai/microsoft-band-first-wearable-powered-microsoft-health-keeps-fitness-productivity-insights-glance-away/
How Microsoft is empowering voters this election season,https://blogs.microsoft.com/ai/microsoft-empowering-voters-election-season/
Read a pick-your-path quest inspired by ‘Project Spark’,https://blogs.microsoft.com/ai/read-choose-story-adventure-inspired-project-spark/
Back to the drawing board: a vision of new possibilities for the stylus,https://blogs.microsoft.com/ai/buxton-hinckley-stylus/
"The heart of the jungle: How five young technologists changed their communities, the jungle and themselves",https://blogs.microsoft.com/ai/heart-jungle-five-young-technologists-changed-communities-jungle/
‘A great laboratory for researchers’ launches with the Microsoft Prediction Lab,https://blogs.microsoft.com/ai/great-laboratory-researchers-launches-microsoft-prediction-lab/
"Microsoft’s Cube debuts at Decibel, creating a one-of-a-kind digital dance party",https://blogs.microsoft.com/ai/microsoft-cube-decibel-dance-music/
NFL hero Steve Gleason battles ALS with cutting-edge tech and the power of human spirit,https://blogs.microsoft.com/ai/nfl-hero-steve-gleason-battles-als-cutting-edge-tech-power-human-spirit/
"For Bing’s Kevin White, red wine and data science are the perfect pairing",https://blogs.microsoft.com/ai/bings-kevin-white-red-wine-data-science-perfect-pairing/
Quiet riot: Dave Campbell and the art of humble disruption,https://blogs.microsoft.com/ai/quiet-riot-dave-campbell-art-humble-disruption/
"Bing Apps team dives headlong into “Mobile First, Cloud First” world with SNIPP3T app",https://blogs.microsoft.com/ai/bing-apps-team-dives-headlong-mobile-first-cloud-first-world-snipp3t-app/
Hyperlapse: Technology that can dramatically smooth motion in first-person videos,https://blogs.microsoft.com/ai/hyperlapse-siggraph-2014/
Taking charge: Chris Cortez’s journey from 2-star general to Microsoft VP,https://blogs.microsoft.com/ai/taking-charge-chris-cortezs-journey-2-star-general-microsoft-vp/
Game theory: A conversation with ‘Halo’ executive producer Kiki Wolfkill,https://blogs.microsoft.com/ai/game-theory-conversation-halo-executive-producer-kiki-wolfkill/
Is code the universal language of the future?,https://blogs.microsoft.com/ai/code-universal-language-future/
5 mind-bending facts about quantum computing,https://blogs.microsoft.com/ai/5-mind-bending-facts-quantum-computing/
"Changing the world, 1 billion sensors at a time",https://blogs.microsoft.com/ai/changing-world-one-billion-sensors-time/
Lab of Things researcher develops sensor to help those living with paralysis,https://blogs.microsoft.com/ai/lab-things-researcher-develops-sensor-help-living-paralysis/
New eyeball tracking technology can zap bugs before they appear in software,https://blogs.microsoft.com/ai/new-eyeball-tracking-technology-can-zap-bugs-appear-software/
Microsoft Research shows off advances in artificial intelligence with Project Adam,https://blogs.microsoft.com/ai/microsoft-research-shows-advances-artificial-intelligence-project-adam/
Latest step for Microsoft Academic Search will help make Cortana smarter,https://blogs.microsoft.com/ai/latest-step-microsoft-academic-search-will-help-make-cortana-smarter/
Julia White: Standing out from the crowd,https://blogs.microsoft.com/ai/julia-white-standing-out-from-the-crowd/
Amir Netz turns data into a tune you can hum along with,https://blogs.microsoft.com/ai/amir-netz-turns-data-into-a-tune-you-can-hum-along-with/
Nokia’s Arc of Wonder,https://blogs.microsoft.com/ai/nokias-arc-of-wonder/
Bing’s collaborative Na Área project helps visitors discover more of Brazil’s favelas – and gives locals a digital boost,https://blogs.microsoft.com/ai/bings-collaborative-na-rea-project-helps-visitors-discover-more-of-brazils-favelas-and-gives-locals-a-digital-boost-2/
How does Bing predict the future?,https://blogs.microsoft.com/ai/how-does-bing-predict-the-future/
#Cannes_Lions 2014: The art and science of storytelling in the digital age,https://blogs.microsoft.com/ai/cannes_lions-2014-the-art-and-science-of-storytelling-in-the-digital-age/
A behind-the-scenes look at Kinect’s skeletal tracking,https://blogs.microsoft.com/ai/a-behind-the-scenes-look-at-kinects-skeletal-tracking/
Balancing personal and creepy: on designing more human technology experiences,https://blogs.microsoft.com/ai/balancing-personal-and-creepy-on-designing-more-human-technology-experiences/
The brains and the brawn behind Cortana,https://blogs.microsoft.com/ai/the-brains-and-the-brawn-behind-cortana/
A soulful singer’s ship comes in,https://blogs.microsoft.com/ai/a-soulful-singers-ship-comes-in/
The questions that every interactive designer must ask.,https://blogs.microsoft.com/ai/the-questions-that-every-interactive-designer-must-ask/
Change the way people think in 4 easy steps,https://blogs.microsoft.com/ai/change-the-way-people-think-in-4-easy-steps/
Introducing /snaps,https://blogs.microsoft.com/ai/introducing-snaps/
Microsoft Designers explore the meaning of ‘emotional intelligence’,https://blogs.microsoft.com/ai/microsoft-designers-explore-the-meaning-of-emotional-intelligence/
Microsoft Office Mix reinvents the PowerPoint experience,https://blogs.microsoft.com/ai/microsoft-office-mix-reinvents-the-powerpoint-experience/
Bringing technology back to the playroom floor,https://blogs.microsoft.com/ai/bringing-technology-back-to-the-playroom-floor/
When is it worth it to bother your friends online?,https://blogs.microsoft.com/ai/when-is-it-worth-it-to-bother-your-friends-online/
